"Distance [mm]","Voltage [V]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
0.5832,0.995820240310408,-0.001,0,0.0094168,0,0,-1,7.16692500796962
0.6048,0.995665434730235,-0.001,0,0.0093952,0,0,-1,7.16692500796961
0.6264,0.995510629150064,-0.001,0,0.0093736,0,0,-1,7.16692500796962
0.648,0.995355823569891,-0.001,0,0.009352,0,0,-1,7.16692500796962
0.6696,0.995201017989719,-0.001,0,0.0093304,0,0,-1,7.16692500796962
0.6912,0.995046212409547,-0.001,0,0.0093088,0,0,-1,7.16692500796961
0.7128,0.994891406829375,-0.001,0,0.0092872,0,0,-1,7.16692500796962
0.7344,0.994736605131306,-0.001,0,0.0092656,0,0,-1,7.16628455635936
0.756,0.994581812570082,-0.001,0,0.009244,0,0,-1,7.16636000143649
0.7776,0.994427018379244,-0.001,0,0.0092224,0,0,-1,7.16643544651362
0.7992,0.994272222558793,-0.001,0,0.0092008,0,0,-1,7.16651089159075
0.8208,0.994117425108727,-0.001,0,0.0091792,0,0,-1,7.16658633666788
0.8424,0.993962626029048,-0.001,0,0.0091576,0,0,-1,7.16666178174501
0.864,0.993807825319756,-0.001,0,0.009136,0,0,-1,7.16673722682215
0.8856,0.993653022980849,-0.001,0,0.0091144,0,0,-1,7.16681267189928
0.9072,0.99349821901233,-0.001,0,0.0090928,0,0,-1,7.16688811697641
0.9288,0.993343413414196,-0.001,0,0.0090712,0,0,-1,7.16696356205354
0.9504,0.993188606186449,-0.001,0,0.0090496,0,0,-1,7.16703900713068
